2016-03-15T02:03:39.221,0
2016-03-15T02:08:37.838,0
2016-03-15T02:23:40.591,0
2016-03-15T02:33:28.723,0
2016-03-15T02:34:28.363,0
2016-03-15T02:34:47.587,0
2016-03-15T02:36:37.482,0
2016-03-15T02:42:01.400,0
2016-03-15T02:52:33.611,122
2016-03-15T02:56:48.082,253
2016-03-15T03:05:07.262,507
2016-03-15T03:19:28.233,882
